Name,Mover Score,Pub Rank,All time high pub rank,All time low pub rank
package name,Calculated score based on all the other metrics,current rank,highest ever package rank,lowest ever package rank
internet_connectivity_checker,503,2450,1467,2450
route_observer_mixin,647,1648,1060,1988
latlong2,669,1649,1649,2727
protobuf,672,1650,1013,2724
dashboard,626,1651,1651,2100
data,744,1652,1135,2960
refresh_loadmore,516,2447,1554,2447
uiblock,503,2446,2327,2617
isoweek,647,1655,969,1874
animated_search_bar,592,1656,852,1656
flutter_simple_calculator,627,1657,600,2112
transparent_image,666,1658,1658,2730
intl_phone_number_input,671,1659,915,2735
number_display,629,1660,1660,2219
downloads_path_provider_28,502,2439,1951,2623
share_whatsapp,525,2438,1227,2682
another_stepper,602,1663,1508,1945
overlay_support,669,1664,1664,2738
jwt_io,542,2435,1527,2461
text_editor,651,1666,1666,2502
scope,586,1667,1146,1667
cross_scroll,499,2433,2371,2600
scribble,618,1669,678,1890
flutter_qiblah,603,1670,1578,2070
animated_path,567,2432,1282,2626
fvp,623,1672,640,2048
u_credit_card,528,2425,922,2511
super_text_layout,656,1674,1674,2450
map_location_picker,600,1675,1596,1975
dart_geohash,623,1676,607,1952
flutter_background_service,671,1677,1677,2743
orm,625,1678,600,1950
geekyants_flutter_gauges,600,1679,662,1993
mobile_device_identifier,601,1680,1680,2014
flutter_stream_listener,705,1681,1058,2601
animated_emoji,620,1682,527,1994
googleapis_auth,647,1683,1017,2752
facebook_audience_network,607,1684,1270,1935
xterm,595,1685,723,1892
vsc_quill_delta_to_html,603,1686,1686,2042
receive_intent,594,1687,1687,2001
path_drawing,684,1688,1688,2750
torch_controller,596,1689,1021,1689
google_maps_flutter_web,677,1690,1690,2757
performance,624,1691,937,1792
openapi_generator_annotations,525,2424,1275,2668
shared_preference_app_group,504,2423,2423,2731
flutter_joystick,613,1694,741,2000
objectid,636,1695,551,1965
libphonenumber,601,1696,1696,1959
games_services,619,1697,584,2020
custom_pin_screen,607,1698,936,1698
gradient_circular_progress_indicator,509,2421,1704,2421
geoflutterfire,513,2419,1602,2476
date_format,673,1701,1701,2773
fab_circular_menu_plus,589,1702,1184,1702
statsfl,595,1703,1703,1940
stack_appodeal_flutter,524,2413,2355,2908
roundcheckbox,601,1705,1543,1987
flutter_swipe_button,621,1706,1706,2308
image_stack,597,1707,1657,2025
speed_dial_fab,512,2408,1560,2408
insta_image_viewer,606,1709,469,1975
toml,636,1710,553,1984
google_nav_bar,660,1711,1711,2775
braze_plugin,609,1712,1712,2139
image_picker_for_web,676,1713,1713,2783
faker_dart,606,1714,1714,1997
media_kit,669,1715,1715,2798
images_picker,607,1716,1427,2069
cross_connectivity,671,1717,541,1986
event,609,1718,1718,2107
better_open_file,582,1719,1719,2011
flutter_cached_pdfview,666,1720,143,2804
render_metrics,611,1721,1179,1961
editable,622,1722,1722,2327
amplify_api,580,1723,1723,2014
riverpod_context,589,2401,1227,2760
easy_infinite_pagination,637,1725,1114,2069
material_design_icons_flutter,670,1726,1726,2807
is_lock_screen,500,2399,2197,2465
flutter_arc_speed_dial,512,2398,1490,2398
email_auth,512,2390,1704,2586
dart_pdf_reader,620,2388,919,2796
country_code,552,2384,2335,2991
rx_shared_preferences,604,1732,615,1969
expandable_search_bar,528,2381,1439,2381
desktop_window,677,1734,1734,2815
video_player_android,612,1735,1735,2200
flutter_meta_sdk,602,1736,1228,1736
function_tree,613,1737,1737,2153
flutter_improved_scrolling,523,2377,2319,2740
pdf_image_renderer,536,2376,900,2519
image_downloader_web,602,1740,1740,2057
ably_flutter,635,1741,1741,2354
emailjs,586,1742,1026,1742
package_config,588,1743,1106,1743
progress_border,594,1744,1192,1744
star_menu,622,1745,560,2102
prompt_dialog,609,2372,1429,2953
slide_to_confirm,591,1747,1681,2005
optimize_battery,593,1748,1036,1748
stacked_hooks,619,1749,585,2015
translit,519,2371,1659,2371
rename,667,1751,1751,2820
hawk_fab_menu,625,1752,1752,2335
jitsi_meet_flutter_sdk,593,1753,1753,2092
geoflutterfire_plus,617,1754,635,2059
flutter_in_app_pip,540,2368,2302,2771
markdown_widget,605,1756,342,2110
system_proxy,510,2367,2337,2564
banner_carousel,600,1758,1595,2121
flutter_file_saver,611,1759,1278,1879
elastic_client,687,1760,1760,2987
sentry_dart_plugin,614,1761,1761,2260
image_compare_slider,609,1762,913,1762
call_log,590,1763,1763,2099
animated_loading_border,519,2366,1108,2422
switcher_button,602,1765,1765,2204
wheel_slider,586,1766,1766,2017
circle_list,515,2365,2302,2649
firebase_phone_auth_handler,689,1768,622,2537
holding_gesture,611,1769,1769,2234
colorful_safe_area,581,1770,1770,2029
observe_internet_connectivity,537,2363,2278,2816
feather_icons,496,2362,2231,2576
animated_checkmark,581,2358,1563,2753
system_date_time_format,613,1774,1194,1900
flutter_document_reader_api,522,2352,1075,2457
yandex_mobileads,588,1776,1202,1776
keyboard_detection,598,1777,1143,1777
flutter_box_transform,604,1778,691,2008
google_static_maps_controller,598,1779,1779,2187
code_editor,525,2350,2218,2562
sign_button,582,1781,1701,2013
just_audio_web,536,2348,2348,2782
device_calendar,639,1783,1133,2856
enough_convert,564,2347,2347,2997
isolated_download_manager,550,2346,1394,2346
flutter_expanded_tile,583,1786,1741,2047
whatsapp,508,2339,1998,2473
latext,600,1788,1181,1788
keep_screen_on,586,1789,1789,2072
file_sizes,575,1790,1221,1790
circular_profile_avatar,575,1791,1618,2046
client_information,580,1792,1792,2081
ogp_data_extract,609,1793,1201,1944
markdown_editor_plus,545,2337,2254,2775
overlay_tooltip,579,1795,1728,1982
blurhash,614,1796,590,2059
crystal_navigation_bar,606,2336,814,2694
flip_board,653,1798,1798,2698
animated_gradient,696,1799,1220,2787
expansion_widget,583,1800,1800,2049
select_dialog,576,1801,1795,2065
slack_notifier,637,1802,1131,2181
mask,514,2333,1533,2333
overflow_text_animated,532,2331,1520,2331
gradient_borders,654,1805,1805,2881
language_code,586,1806,1315,1862
openvpn_flutter,539,2328,761,2628
real_volume,602,1808,1170,1808
relative_time,589,1809,1252,1809
touch_indicator,583,1810,1452,2079
rules,643,1811,1091,2199
import_sorter,656,1812,1812,2867
dart_frog_auth,594,1813,1033,1813
fluttermoji,591,1814,1814,2196
simple_rich_text,582,1815,1806,2126
json2yaml,665,1816,1045,2527
flutter_uxcam,564,1817,1817,2060
indexed,583,1818,1818,2148
flexible_wrap,561,2327,1226,2327
multiple_search_selection,521,2326,2124,2514
face_camera,594,1821,478,2000
flutter_icmp_ping,617,1822,1173,2105
regexpattern,597,1823,566,2088
sembast_sqflite,645,1824,1443,2780
searchbar_animation,578,1825,684,1825
test_cov_console,636,1826,647,2117
flutter_ble_peripheral,598,1827,1192,1827
validators,654,1828,1828,2874
flame_splash_screen,587,1829,834,1829
on_audio_query,574,1830,1479,2169
weather_icons,572,1831,1831,2121
html_editor_enhanced,649,1832,1043,2876
sleek_circular_slider,649,1833,1833,2878
flutter_image_converter,539,2325,1598,2348
countdown_progress_indicator,518,2324,1343,2324
flutter_sms_inbox,564,1836,1836,2022
pluto_grid,658,1837,1837,2890
chip_list,579,1838,847,1838
dart_style,648,1839,1114,2896
screwdriver,649,1840,816,2430
bitmap,579,1841,1714,2067
ordered_set,619,1842,634,2087
app_launcher,651,1843,1119,2373
flame_svg,637,1844,1136,2796
circular_countdown_timer,641,1845,155,2900
intrinsic_dimension,610,1846,1224,2013
appsflyer_sdk,658,1847,1847,2897
rounded_background_text,589,1848,1848,2205
sliver_app_bar_builder,580,1849,1849,2216
truncate,568,1850,1245,1850
datetime_setting,506,2323,2255,2436
pluto_menu_bar,582,1852,1852,2248
unsplash_client,577,1853,1853,2076
pull_to_refresh_notification,565,1854,1854,2114
razorpay_flutter,645,1855,1855,2922
tflite_flutter,634,1856,1013,2923
serial_port_win32,630,2322,760,2715
flutter_custom_cursor,548,2320,2320,2823
flutter_cupertino_date_picker_fork,514,2317,2053,2449
smooth_highlight,602,1860,1381,2040
flutter_dropzone,643,1861,1192,2913
version_migration,604,2315,1499,2897
motion,607,1863,657,2289
us_states,521,2314,1500,2314
pie_chart,648,1865,1865,2915
easy_refresh,631,1866,1077,2917
dynamic_icon_flutter,604,1867,768,1867
draggable_home,564,1868,1480,2096
animated_switcher_plus,587,1869,1142,1869
swagger_dart_code_generator,676,1870,1198,2926
dart_frog_gen,580,1871,1041,1871
moyasar,584,1872,1075,1872
sliver_snap,675,1873,655,2352
firebase_storage_mocks,652,1874,1874,2864
interactive_bottom_sheet,516,2313,1676,2313
flutter_reactive_ble,648,1876,1876,2937
searchable_paginated_dropdown,506,2311,2291,2476
matomo_tracker,590,1878,788,2145
google_mlkit_entity_extraction,623,1879,1298,2216
avatar_stack,596,1880,1525,2498
firebase_pagination,600,1881,509,2165
polylabel,589,2310,1510,2785
story_view,635,1883,1883,2916
nice_buttons,590,1884,914,1884
onnxruntime,567,2308,905,2564
modal_side_sheet,512,2307,2189,2433
charset,568,2306,2274,2936
hexagon,563,1888,1888,2139
giphy_picker,576,1889,1889,2221
shape_of_view_null_safe,584,1890,1890,2168
extended_wrap,590,1891,1891,2257
oidc,548,2304,2044,2558
form_field_validator,635,1893,1893,2940
pdf_viewer_plugin,568,1894,1683,2157
dynatrace_flutter_plugin,580,1895,1895,2222
curl_logger_dio_interceptor,572,1896,1896,2158
radio_group_v2,570,1897,1127,1897
flutter_to_pdf,574,1898,1898,2175
flutter_flurry_sdk,582,2303,1664,2824
video_editor_sdk,596,1900,1900,2389
pretty_http_logger,566,1901,1188,1901
alipay_kit,532,2302,1056,2302
nested_scroll_view_plus,550,2299,1426,2576
flutter_media_downloader,525,2297,2190,2661
requests,561,1905,1905,2161
text_search,571,1906,1906,2142
dds,546,2296,747,2379
mini_music_visualizer,530,2294,1135,2294
credential_manager,586,2292,1615,2802
hmssdk_flutter,574,1910,1910,2195
flutter_xlider,634,1911,1911,2952
native_shared_preferences,564,1912,1912,2175
expandable_text,640,1913,1913,2957
flutter_context_menu,563,1914,1914,2167
open_file_plus,573,1915,1346,2179
asn1lib,602,1916,1916,2419
sqlcipher_flutter_libs,561,1917,1917,2186
flutter_overboard,525,2291,1802,2407
const_date_time,588,1919,1290,1919
system_settings,565,1920,1684,2162
detect_fake_location,527,2290,1984,2474
flutter_week_view,560,1922,1922,2163
update_available,567,1923,1923,2185
bubble,627,1924,1924,2954
delta_to_html,570,1925,1291,1925
flutter_multi_select_items,566,1926,1783,2164
loading_overlay_pro,521,2288,1144,2288
opencv_dart,583,1928,1928,2256
im_animations,522,2286,2073,2506
icloud_storage,590,1930,645,2152
spotify_sdk,619,1931,707,2165
easy_sticky_header,575,1932,1932,2195
bidi,523,2283,1798,2431
aws_signature_v4,552,2281,2281,2793
native_assets_cli,599,1935,687,2257
animated_read_more_text,590,1936,1110,1936
animated_hint_textfield,606,1937,653,2194
snapping_sheet,640,1938,1938,2948
multiple_localization,587,1939,657,2157
hexcolor,633,1940,1024,2976
http_auth,565,1941,1749,2172
time_range,523,2280,1980,2397
qlevar_router,632,1943,822,2165
shake_flutter,629,1944,1944,2829
chrome_extension,627,2278,735,2624
just_audio_windows,516,2275,2275,2477
plist_parser,587,2273,1467,2583
es_compression,585,2272,709,2400
languagetool_textfield,552,2271,1289,2624
cross_local_storage,658,1950,1247,2685
photo_manager_image_provider,572,1951,1218,1951
currency_formatter,575,1952,641,2149
iban,585,1953,1953,2291
amazon_cognito_identity_dart_2,626,1954,1188,2969
github,637,1955,1207,2980
japx,613,1956,682,2174
flutter_callkeep,574,1957,1026,1957
image_watermark,544,2270,711,2463
icon_decoration,585,1959,685,2185
win_ble,629,1960,695,2192
money2,646,1961,249,2988
asp,629,1962,1942,2847
result_dart,640,1963,1247,2963
check_vpn_connection,529,2268,2210,2482
process_runner,564,1965,1965,2189
loadmore_listview,580,1966,1200,1966
flutter_dialogs,563,1967,1845,2163
pager,536,2267,1455,2267
slide_switcher,515,2266,1976,2359
google_huawei_availability,543,2262,1419,2262
circular_countdown,512,2259,2259,2420
extended_nested_scroll_view,612,1972,1153,2999
advanced_datatable,550,1973,1973,2213
webview_windows,638,1974,1974,2998
functional_widget_annotation,580,1975,1287,1975
onboarding_animation,561,1976,1291,1976
flutter_beacon,559,1977,1971,2240
flutter_to_airplay,596,1978,1978,2494
units_converter,551,1979,1979,2203
msh_checkbox,520,2258,2051,2467
path_provider_android,525,2256,2244,2482
pdf_text,563,1982,1936,2279
tiktoken,544,2254,1478,2254
tiengviet,578,1984,1880,2442
screen_loader,555,2250,1250,2250
flutter_splash_screen,514,2248,1437,2248
from_css_color,552,1987,1896,2209
emoji_regex,568,1988,1299,1988
animated_rotation,559,2247,1391,2247
number_inc_dec,520,2246,2056,2365
pie_menu,578,1991,740,2160
primer_progress_bar,569,1992,1992,2293
equations,622,1993,1993,2803
youtube_parser,540,2245,1166,2245
polar,600,2244,1505,2751
flutter_regex,576,2243,921,2484
notification_listener_service,560,1997,1154,1997
high_chart,568,2242,786,2382
upi_india,550,1999,1678,2211
simple_progress_indicators,531,2132,2020,2308
progressive_time_picker,601,2001,749,2499
file_previewer,549,2002,1173,2002
handy_window,570,2235,786,2374
buffer,584,2234,778,2416
flat,605,2005,1327,2381
install_referrer,575,2006,1948,2330
stack,592,2007,2007,2533
pick_or_save,580,2008,1182,2008
generic_bloc_provider,608,2009,1347,2315
steps_indicator,547,2231,772,2428
flutter_islamic_icons,532,2230,1118,2230
ticker_text,567,2012,1459,2019
android_sms_retriever,527,2228,1216,2228
clickable_list_wheel_view,530,2227,2122,2492
bugsnag_flutter,567,2015,1300,2015
vs_scrollbar,520,2226,2025,2384
mysql_utils,559,2222,1336,2481
test_api,565,2018,2018,2326
test_process,631,2019,1317,2504
algoliasearch,585,2020,2020,2618
clean_calendar,618,2021,1226,2955
floating_bubbles,551,2022,2022,2313
bottom_bar,560,2220,542,2452
flutter_skeleton_ui,628,2024,2024,2857
sound_stream,529,2219,2201,2508
intro_views_flutter,528,2218,1682,2379
widget_loading,601,2027,2027,2726
google_sign_in_mocks,621,2028,2028,2938
pusher_client,512,2216,1924,2267
razorpay_web,519,2215,2016,2381
result_type,627,2031,2031,2974
polygon,613,2032,2032,2872
dart_scope_functions,616,2213,1631,2875
flutter_polls,581,2034,529,2290
fan_carousel_image_slider,545,2212,1946,2610
dfunc,561,2210,1385,2306
system_alert_window,526,2209,1859,2376
app_tutorial,551,2038,1356,2038
ios_utsname_ext,534,2207,2207,2452
flutter_hsvcolor_picker,565,2040,856,2246
square_in_app_payments,526,2205,2205,2452
flame_riverpod,577,2042,1254,2103
sliding_clipped_nav_bar,521,2204,1712,2388
country_ip,565,2044,1393,2044
flutter_charset_detector,554,2045,1259,2045
sealed_countries,621,2046,1326,2502
zego_uikit_prebuilt_live_streaming,533,2201,2150,2460
vr_player,619,2199,1400,2976
swiping_card_deck,619,2049,1429,2781
native_flutter_proxy,531,2196,2196,2407
ffmpeg_wasm,591,2051,703,2207
bottom_bar_with_sheet,542,2195,2195,2640
keframe,559,2053,1703,2283
redux_persist_flutter,568,2054,1268,2054
flutter_map_marker_cluster,556,2055,314,2055
cloudinary,599,2056,1367,2954
qr_code_tools,532,2194,1113,2194
flutter_meedu,588,2193,2193,2961
stacked_card_carousel,554,2059,1838,2231
show_fps,539,2192,1277,2192
imageview360,538,2189,1985,2309
datepicker_dropdown,533,2188,1966,2389
url_launcher_android,546,2184,2184,2698
flutter_neumorphic_plus,548,2064,2027,2337
network_logger,559,2065,2065,2340
flutter_social_textfield,535,2180,2180,2440
appbar_animated,598,2067,1224,2641
yandex_geocoder,553,2068,1351,2068
order_tracker,550,2069,1037,2069
we_slide,577,2070,730,2391
lindi_sticker_widget,570,2071,1346,2071
gantt_chart,566,2072,1392,2072
image_picker_android,547,2073,2041,2376
tabbed_view,577,2074,2061,2591
bitcoin_base,641,2075,1282,2735
home_indicator,551,2179,1430,2179
drop_shadow_image,551,2077,1097,2077
fwfh_chewie,594,2078,1353,2383
graphql_2_rest,646,2079,1441,2835
esp_smartconfig,545,2177,1347,2177
animated_floating_buttons,556,2176,559,2341
auto_hyphenating_text,595,2175,2175,2869
glassmorphism_ui,575,2083,600,2350
versionarte,597,2174,775,2370
health_kit_reporter,555,2173,2166,2537
arrow_path,561,2171,2111,2548
observable_ish,535,2170,2151,2321
countries_world_map,586,2088,724,2390
link_text,554,2089,2089,2367
vertical_scrollable_tabview,539,2090,1967,2355
random_name_generator,548,2167,1268,2167
fl_heatmap,573,2092,1245,2129
theme_manager,551,2093,1132,2093
flutter_broadcasts,543,2164,2164,2413
cell_calendar,552,2163,1999,2475
iso_duration_parser,619,2162,1500,2743
asset_cache,531,2161,1426,2161
drop_shadow,552,2098,2016,2441
pdf_manipulator,555,2099,1242,2333
nuts_activity_indicator,538,2100,1447,2100
flutter_sliding_box,544,2101,2101,2479
url_launcher_windows,555,2102,2102,2397
firebase_ui_database,547,2103,1340,2103
cv,620,2104,1417,2732
flutter_pretty_dio_logger,561,2160,2137,2530
flutter_inapp_notifications,574,2106,1234,2106
tinycolor2,559,2158,913,2379
text_marquee,549,2108,1484,2187
langchain_openai,544,2109,1387,2109
flutter_cart,565,2110,633,2258
unorm_dart,589,2111,2111,2783
flutter_background_executor,588,2153,1534,2553
flutter_flow_chart,568,2113,1291,2419
x509,563,2151,1375,2151
virtual_keyboard_multi_language,538,2115,2088,2279
superellipse_shape,540,2147,1523,2147
nanoid2,529,2145,2145,2361
enhance_stepper,525,2141,1823,2246
ws,590,2119,766,2260
app_set_id,590,2140,712,2341
contentful_rich_text,581,2121,2121,2665
esptouch_flutter,537,2139,1308,2139
mock_data,549,2138,1383,2138
property_change_notifier,565,2124,2124,2477
kiosk_mode,567,2135,2020,2748
airplane_mode_checker,540,2134,1499,2134
async_wallpaper,548,2127,1010,2127
file_manager,546,2128,1846,2328
flutter_locker,597,2133,2133,2952
objectbox_generator,574,2000,695,2235
implicitly_animated_reorderable_list_2,540,2236,2236,2626
soft_edge_blur,849,766,591,2420
place_picker_google,768,1338,780,2813
subtitle,690,1246,732,1807
davinci,597,1370,732,1370
ioc_container,593,2105,1868,2993
drift_flutter,844,1003,746,2979
roulette,489,2466,1206,2466
crisp_chat,572,1803,1236,1965
compassx,581,2329,1427,2999
lints,779,109,98,1248
waveform_flutter,523,2152,1012,2608
youtube_explode_dart,874,193,186,2835
flutter_thermal_printer,474,2172,1869,2600
gpt_markdown,822,835,696,2953
new_face_liveness,665,1614,1165,2983
plausible_analytics,501,2375,1694,2941
riverpod_generator,753,650,650,2616
biometric_signature,752,1178,795,2943
os_detect,656,1465,1465,2870
flutterflow_cli,799,926,638,2849
force_update_helper,578,1902,813,2427
shake_gesture,598,1904,1427,2955
cloudflare_turnstile,595,1654,1205,2543
ar_location_view,459,1996,1432,2036
bluetooth_print_plus,465,2251,1973,2649
clock,589,1593,1593,2682
flutter_live_activities,389,2920,1691,2944
animation_list,331,2917,2459,2973
azure_app_config,561,2017,1367,2979
context_plus,403,2566,2566,2995
flutter_app_icons,679,1444,963,2967
ambilytics,581,1933,1111,2898
remixicon,449,1899,1876,2146
cinetpay,468,1750,736,1750
stock,384,2878,891,2943
hive_ce_flutter,615,1630,1238,2852
vector_graphics_compiler,706,909,909,2858
flutter_map_line_editor,455,2295,2295,2993
beacon_broadcast,342,2715,2715,2974
cupertino_listview,458,1918,1040,1918
flutter_paypal_payment,455,1820,1627,2139
giffy_dialog,537,1025,637,1025
flutter_env_native,652,1484,993,2934
flutter_auth_ui,443,2540,1420,2947
alh_pdf_view,477,1564,1107,1564
redacted,470,1592,1584,1808
apple_passkit,486,2255,1566,2911
listenable_stream,410,2613,1820,2996
network_tools,419,2159,2159,2540
async_queue,317,2816,2734,2998
crdt,323,2812,2531,2885
patrol,691,135,133,1023
multi_image_picker_view,463,1804,583,2214
serious_python,616,1455,1455,2987
flutter_map_compass,359,2683,2019,2833
extended_text_library,543,1729,1729,2890
localize_and_translate,371,2238,1854,2384
isolate_pool_2,556,1724,1266,2745
masamune,473,1317,990,1317
nucleus,296,2990,1805,2990
safe_local_storage,400,2035,1326,2035
flame_rive,274,2912,2697,2947
infinite_calendar_view,552,1365,888,2231
riverbloc,470,2030,645,2263
at_lookup,294,2910,1923,2910
flinq,367,2217,2166,2429
context_watch,400,2026,2026,2344
comms,372,2301,2301,2691
fancy_dio_inspector,295,2906,1754,2906
glados,380,2150,2150,2389
settings_yaml,356,2224,2224,2401
spannable_grid,408,2114,2114,2602
dart_spawner,283,2901,1919,2901
cached_storage,298,2899,2205,2899
sound_generator,316,2662,2625,2914
bezier,388,2011,2011,2287
field_suggestion,320,2577,2570,2739
at_client_mobile,561,534,426,534
peanut,309,2668,2441,2741
parallax_cards,461,1441,838,1441
gviz,267,3000,2425,3000
language_tool,374,2237,1406,2237
autotrie,372,2136,2136,2293
flutterando_analysis,359,2239,1552,2239
unico_check,303,2670,2592,2758
ezanimation,507,1226,1226,1581
libphonenumber_plugin,313,2672,2663,2841
flutter_local_notifications_linux,310,2621,2536,2706
value_layout_builder,312,2569,2569,2716
svg_flag,290,2889,1892,2889
camera_macos,276,2887,2721,2916
dargon2_flutter,310,2674,1937,2674
shadow_widget,305,2974,2083,2974
austerity,364,2249,1563,2249
display_metrics,283,2967,2190,2967
cli_spin,286,2800,2668,2835
pub_version_plus,379,2137,1488,2137
actors,320,2676,1516,2676
flagsmith,355,2257,2188,2345
masamune_universal_ui,318,2677,1953,2686
angel3_framework,617,1202,766,2397
figma_layout_grid,289,2993,1343,2997
yet_another_json_isolate,383,2142,1380,2142
extended_list,321,2559,2423,2696
non_uniform_border,382,2165,1489,2165
bubble_lens,406,1969,1969,2240
surf_lint_rules,408,1968,1968,2284
file_system_access_api,319,2619,2619,2830
change,336,2553,1690,2553
download_task,388,2091,1383,2091
adaptive_test,403,1948,959,1948
groq,290,2956,2085,2956
recursive_tree_flutter,353,2546,920,2706
mek_stripe_terminal,309,2690,2689,2883
input_slider,402,1945,1945,2131
stash_memory,292,2955,2284,2955
oauth_dio,317,2617,2617,2938
converter,484,1174,726,1174
countly_flutter,289,2850,2694,2951
http_methods,383,2086,1379,2086
intrinsic_size_builder,332,2529,1861,2529
thanos_snap_effect,411,2285,1596,2643
desktop_webview_window,493,1929,1929,2970
very_good_test_runner,493,1100,692,1100
rx,396,1927,1321,1927
flutter_searchbox,405,1921,1336,1921
infinite_grouped_list,637,1282,868,2674
type_plus,418,1909,1909,2252
flutter_easy_dialogs,357,2293,2282,2507
super_string,392,1908,1279,1908
gsettings,388,2085,1262,2085
go_provider,313,2849,2000,2849
cool_devtool,480,1271,841,1271
typeset,674,1080,765,2650
stream_duration,324,2712,1780,2712
context_ref,351,2300,1580,2300
super_rich_text,313,2642,2583,2859
css_filter,430,2081,1836,2870
serinus,293,2949,1880,2949
hotreloader,634,1053,1053,2975
ethereum,345,2518,1533,2518
daily_extensions,344,2516,1774,2516
dart_frog_cli,627,1050,621,2078
diamond_node_slider,333,2511,1611,2511
textwrap,308,2725,1907,2725
cassowary,359,2312,1635,2312
wizard_router,406,1875,1204,1875
supercharged_dart,412,1864,1864,2112
statemachine,417,1859,1859,2101
intelligence,485,1527,998,1713
unleash,282,2840,2651,2877
dispose_scope,398,1857,1203,1857
ci,317,2730,1832,2730
highlightable,336,2500,1784,2500
modular_core,305,2643,2543,2695
new_face_authenticator,299,2944,2092,2944
redux_saga,423,1807,1807,2050
features_tour,377,2181,1277,2181
parameterized_test,355,2330,1583,2330
fling_units,281,2982,2067,2982
interpolation,314,2644,1880,2644
autoequal,287,2831,1964,2831
creator,462,1540,1319,1719
async_extension,416,1794,1128,1794
fake_http_client,336,2495,1665,2495
prompts,418,1787,1787,2048
telegram_web_app,346,2340,2331,2471
json_editor_flutter,324,2610,2610,2810
mobility_features,335,2486,1675,2486
cbl_dart,339,2480,1738,2480
source_gen_test,413,1785,1153,1785
bson,297,2736,2653,2810
puby,424,1782,979,1782
animated_visibility,284,2824,2795,2892
flutter_zoom_checker,358,2351,1696,2351
shelf_helmet,349,2353,1635,2353
shared_map,315,2741,1804,2741
delta_e,349,2356,1581,2356
analytics,347,2357,2356,2511
groovin_widgets,327,2608,2608,2906
weak_map,373,2187,2187,2369
sticky_footer_scrollview,355,2361,1560,2361
pref,327,2634,2504,2858
riverpod_test,658,1012,719,2357
dartdoc,570,733,154,1120
enven,282,2939,2125,2939
cli_script,315,2645,2645,2854
timeline_list,529,743,509,743
cli_table,414,2191,1472,2373
implicitly_animated_list,342,2437,2289,2653
shelf_letsencrypt,387,2058,1292,2058
index_generator,344,2373,2373,2577
overlayment,342,2374,2287,2493
thermal,365,2650,1997,2917
safe_url_check,507,1009,676,1009
fvm,514,1738,1738,2819
sentry_link,355,2378,1663,2378
license_generator,317,2629,1854,2629
cached_value,431,1733,1184,1733
sealed_languages,295,2808,1934,2808
jdenticon_dart,342,2461,1757,2461
dylib,418,1731,1131,1731
just_audio_platform_interface,288,2804,2670,2871
very_good_cli,600,781,158,1167
typewrite_text,348,2469,1765,2476
binarize,383,2050,1447,2050
animated_toast_list,278,2930,2732,2983
stringr,329,2457,2448,2583
algorithmic,304,2754,1935,2754
brotli,294,2797,2681,2858
flutter_usabilla,364,2200,2185,2349
solidart,491,1269,1125,1437
uri,383,2397,2397,2944
vania,549,1728,864,2642
dart_periphery,505,1727,600,2024
syncfusion_officecore,340,2400,2395,2597
appium_driver,379,2203,2203,2455
pull_request_coverage,433,1632,1087,1632
junitreport,450,1640,1640,1940
canopas_country_picker,305,2790,1913,2790
disposebag,292,2758,2671,2795
bloc_provider,327,2448,2369,2552
box_transform,428,1653,1070,1653
pretty_animated_text,365,2409,2369,2742
bloc_effects,357,2410,1714,2410
black_hole_flutter,432,1704,1704,1971
nyxx,386,2206,2094,2566
upower,319,2628,1764,2628
lakos,553,1263,409,1597
bdd_framework,294,2780,2547,2780
full_coverage,330,2418,2368,2523
compute,314,2594,2521,2664
double_linked_list,318,2622,1802,2622
elementary_test,287,2779,2634,2884
cqrs,286,2778,2768,2877
release_updater,505,1692,1049,2825
dlcov,342,2443,1630,2443
pretty_gauge,337,2427,2336,2537
openapi_generator_cli,357,2428,934,2607
wolt_responsive_layout_grid,466,1662,1662,2113
june,445,1671,1671,1969
util_simple_3d,331,2554,1461,2554
flutter_voximplant,337,2465,2412,2591
pro_image_editor,577,301,279,346
searchfield,584,872,196,1279
forge2d,492,1308,369,1666
rhttp,502,937,665,937
json_theme,527,696,490,696
easy_date_timeline,534,974,281,1382
internet_connection_checker,626,190,190,537
ansix,293,2957,1242,2985
go_transitions,379,2082,1512,2082
flutter_animated_button,449,1581,1581,1924
nylo_framework,621,907,566,1856
hyper_effects,498,1027,655,1027
vimeo_video_player,422,1882,1882,2262
universal_ble,410,1892,1892,2168
timezone_to_country,323,2536,1750,2536
device_preview_plus,615,1297,1136,2736
flutter_slidable,585,513,513,908
extended_tabs,465,1495,1495,1850
katana_router,473,1223,826,1223
heroicons,531,666,547,666
dlibphonenumber,587,780,610,1982
json_dynamic_widget,462,1623,536,1999
awesome_flutter_extensions,419,2023,658,2463
persian_datetime_picker,450,1537,1537,1872
o3d,306,2542,2248,2645
server_universe,569,1739,797,2914
getwidget,557,645,645,1032
animated_text_lerp,433,1566,837,1566
mimir,301,2933,816,2990
waveform_recorder,483,2003,1476,2904
refreshed,539,1272,772,2278
televerse,578,1056,797,2555
global_assert,294,2761,2117,2761
pytorch_lite,273,2744,2585,2750
before_after_image_slider_nullsafty,277,2844,2575,2911
win_toast,303,2647,2647,2949
flutter_emoji_feedback,384,2063,1081,2063
alphabet_list_view,454,1273,785,1273
a_star_algorithm,343,2343,1340,2343
built_value_generator,643,225,219,1243
quick_log,409,1661,1054,1661
chatview,473,1453,496,1855
bones_api,339,2396,2331,2811
splash_master,335,2852,1526,2979
